Score (Bio),"Diff (Bio, mDa)","Diff (Bio, ppm)",Uncertainty,Fit Score,Enzyme,Hits (Bioconfirm),Links,Seq Loc,Rule,Missed,Mods,Significance,Pred Mods,Sequence,Seq Name,Seq Type,Tgt Seq Mass,AGILENTID,CAS,Compound ID,Name,Cpd,HMP,KEGG,Label,LMP,METLIN,MPPID,NCBI ID,Notes,Swiss-Prot,Hits (DB),Mass (DB),"Diff (DB, mDa)",Formula (DB),"Diff (DB, ppm)",RT (DB),RT Diff (DB),Score (DB),Shared (DB),Unique (DB),"Diff (MFG, mDa)",Mass (MFG),Formula (MFG),"Diff (MFG, ppm)",Score (MFG),Tgt Hit Pos,Score Diff,Abund,Algorithm,Area,Avg Mass,Base Peak,Z Count,CE,MS/MS Count,File,End,Formula,FV,Height,ID Source,ID Techniques Applied,Ions,Polarity,Max Z,Min Z,Modified,Mass,Score,m/z,m/z (prod.),Score (MFE),RT,Saturated,Start,Width,Library,Score (Lib),Cpds/Group,Group,Std Dev,Vol %,Vol,Primary Base,Primary Note,ADC% Area,ADC% Height,EIC/TIC% Area,EIC/TIC% Height,TIC% Area,TIC% Height,TWC% Area,TWC% Height,UVA% Area,UVA% Height,UVB% Area,UVB% Height,UVC% Area,UVC% Height,Purity Comments,Purity Result,Purity Value,Score (Frag),FIs Conf.,FIs Conf. %,FIs Eval.,Source,"Diff (Tgt, mDa)",Formula (Tgt),"Diff (Tgt, ppm)",RT (Tgt),RT Diff (Tgt),Score (Tgt),Flags (Tgt),Flag Severity (Tgt),Flag Severity Code (Tgt),Mass (Tgt),Sample Name,Sample Type,Instrument Name,Position,User Name,Acq Method,DA Method,IRM Calibration status
,,,,,,,,,,,,,,,,,,,,,,23,,,Cpd 23: 23.046,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,85130,,149,,,,D:\2022-07-29_DJ_042.D,23.099,,,33668,,,8,Positive,,,,,,149,,,23.046,,23.015,0.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,24,,,Cpd 24: 23.093,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,230476,,149,,,,D:\2022-07-29_DJ_042.D,23.126,,,40054,,,12,Positive,,,,,,149,,,23.093,,23.05,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,25,,,Cpd 25: 23.125,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,240229,,149,,,,D:\2022-07-29_DJ_042.D,23.139,,,40125,,,12,Positive,,,,,,149,,,23.125,,23.092,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,26,,,Cpd 26: 23.144,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,233725,,149,,,,D:\2022-07-29_DJ_042.D,23.21,,,40125,,,11,Positive,,,,,,149,,,23.144,,23.105,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,27,,,Cpd 27: 23.225,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,96766,,149,,,,D:\2022-07-29_DJ_042.D,23.317,,,17453,,,11,Positive,,,,,,149,,,23.225,,23.126,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,28,,,Cpd 28: 23.288,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,198443,,149,,,,D:\2022-07-29_DJ_042.D,23.365,,,28686,,,11,Positive,,,,,,149,,,23.288,,23.193,0.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,29,,,Cpd 29: 23.306,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,98397,,149,,,,D:\2022-07-29_DJ_042.D,23.332,,,24465,,,11,Positive,,,,,,149,,,23.306,,23.267,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,30,,,Cpd 30: 23.306,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,55509,,149,,,,D:\2022-07-29_DJ_042.D,23.361,,,24465,,,11,Positive,,,,,,149,,,23.306,,23.292,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,31,,,Cpd 31: 23.326,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,77629,,149,,,,D:\2022-07-29_DJ_042.D,23.372,,,16940,,,11,Positive,,,,,,149,,,23.326,,23.3,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,32,,,Cpd 32: 23.352,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,40518,,149,,,,D:\2022-07-29_DJ_042.D,23.397,,,11731,,,3,Positive,,,,,,149,,,23.352,,23.336,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,33,,,Cpd 33: 23.567,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,128148,,149,,,,D:\2022-07-29_DJ_042.D,23.607,,,12083,,,13,Positive,,,,,,149,,,23.567,,23.531,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,34,,,Cpd 34: 23.583,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,59296,,149,,,,D:\2022-07-29_DJ_042.D,23.628,,,12083,,,7,Positive,,,,,,149,,,23.583,,23.516,0.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,35,,,Cpd 35: 23.728,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,119265,,149,,,,D:\2022-07-29_DJ_042.D,23.756,,,18567,,,7,Positive,,,,,,149,,,23.728,,23.674,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,36,,,Cpd 36: 23.751,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,151662,,149,,,,D:\2022-07-29_DJ_042.D,23.777,,,19312,,,14,Positive,,,,,,149,,,23.751,,23.71,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,37,,,Cpd 37: 23.751,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,117476,,149,,,,D:\2022-07-29_DJ_042.D,23.814,,,19312,,,15,Positive,,,,,,149,,,23.751,,23.731,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,38,,,Cpd 38: 24.000,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,50429,,293.19,,,,D:\2022-07-29_DJ_042.D,24.058,,,17108,,,6,Positive,,,,,,293.19,,,24,,23.957,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,39,,,Cpd 39: 24.068,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,103045,,293.19,,,,D:\2022-07-29_DJ_042.D,24.096,,,26482,,,9,Positive,,,,,,293.19,,,24.068,,24.005,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,40,,,Cpd 40: 24.142,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,428993,,293.19,,,,D:\2022-07-29_DJ_042.D,24.205,,,46632,,,22,Positive,,,,,,293.19,,,24.142,,24.079,0.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,41,,,Cpd 41: 24.158,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,488093,,293.19,,,,D:\2022-07-29_DJ_042.D,24.165,,,50747,,,23,Positive,,,,,,293.19,,,24.158,,24.152,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,42,,,Cpd 42: 24.198,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,183923,,293.19,,,,D:\2022-07-29_DJ_042.D,24.209,,,48703,,,17,Positive,,,,,,293.19,,,24.198,,24.173,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,43,,,Cpd 43: 24.213,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,194888,,149,,,,D:\2022-07-29_DJ_042.D,24.223,,,239521,,,2,Positive,,,,,,149,,,24.213,,24.207,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,44,,,Cpd 44: 24.231,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,383435,,149,,,,D:\2022-07-29_DJ_042.D,24.244,,,247814,,,4,Positive,,,,,,149,,,24.231,,24.219,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,45,,,Cpd 45: 24.244,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,234454,,149,,,,D:\2022-07-29_DJ_042.D,24.249,,,237799,,,5,Positive,,,,,,149,,,24.244,,24.238,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,46,,,Cpd 46: 24.257,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,138413,,293.19,,,,D:\2022-07-29_DJ_042.D,24.278,,,53063,,,12,Positive,,,,,,293.19,,,24.257,,24.232,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,47,,,Cpd 47: 24.274,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,129658,,293.19,,,,D:\2022-07-29_DJ_042.D,24.295,,,53063,,,11,Positive,,,,,,293.19,,,24.274,,24.232,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,48,,,Cpd 48: 24.310,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,2890217,,149,,,,D:\2022-07-29_DJ_042.D,24.349,,,385894,,,14,Positive,,,,,,149,,,24.31,,24.249,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,49,,,Cpd 49: 24.333,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,258137,,149,,,,D:\2022-07-29_DJ_042.D,24.343,,,297858,,,3,Positive,,,,,,149,,,24.333,,24.33,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
