Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
26,Cpd 26: 22.847,416157,57.06,MPW_Sample_3_USE_19_1,22.891,54160,29,57.06,22.847,22.792,0.099
27,Cpd 27: 23.692,391558,57.06,MPW_Sample_3_USE_19_1,23.74,48407,27,57.06,23.692,23.631,0.109
28,Cpd 28: 24.118,82811,71.06,MPW_Sample_3_USE_19_1,24.167,27043,12,71.06,24.118,24.083,0.084
29,Cpd 29: 24.510,308692,97.1,MPW_Sample_3_USE_19_1,24.558,22938,19,97.1,24.51,24.359,0.198
30,Cpd 30: 24.519,660837,71.06,MPW_Sample_3_USE_19_1,24.554,53255,38,71.06,24.519,24.449,0.105
31,Cpd 31: 24.593,336696,97.1,MPW_Sample_3_USE_19_1,24.602,27532,24,97.1,24.593,24.548,0.053
32,Cpd 32: 24.605,125191,71.06,MPW_Sample_3_USE_19_1,24.634,20805,14,71.06,24.605,24.594,0.04
33,Cpd 33: 24.635,84732,97.1,MPW_Sample_3_USE_19_1,24.659,24161,14,97.1,24.635,24.624,0.034
34,Cpd 34: 24.664,95183,71.06,MPW_Sample_3_USE_19_1,24.68,19233,12,71.06,24.664,24.623,0.057
35,Cpd 35: 24.712,760133,97.1,MPW_Sample_3_USE_19_1,24.789,31640,36,97.1,24.712,24.632,0.156
36,Cpd 36: 24.761,75532,111.05,MPW_Sample_3_USE_19_1,24.804,12271,11,111.05,24.761,24.735,0.069
37,Cpd 37: 24.780,305941,97.1,MPW_Sample_3_USE_19_1,24.876,21972,13,97.1,24.78,24.75,0.126
38,Cpd 38: 24.798,94291,111.05,MPW_Sample_3_USE_19_1,24.878,11828,12,111.05,24.798,24.764,0.114
39,Cpd 39: 24.876,80311,71.06,MPW_Sample_3_USE_19_1,24.939,13698,8,71.06,24.876,24.83,0.109
40,Cpd 40: 24.882,89216,71.06,MPW_Sample_3_USE_19_1,24.939,13698,5,71.06,24.882,24.838,0.101
41,Cpd 41: 25.099,89216,71.06,MPW_Sample_3_USE_19_1,25.145,4234,21,71.06,25.099,25.059,0.086
42,Cpd 42: 25.460,531698,57.06,MPW_Sample_3_USE_19_1,25.513,46089,32,57.06,25.46,25.397,0.116
43,Cpd 43: 25.639,123136,88.1,MPW_Sample_3_USE_19_1,25.696,16841,20,88.1,25.639,25.592,0.105
44,Cpd 44: 26.591,313583,57.06,MPW_Sample_3_USE_19_1,26.64,17421,26,57.06,26.591,26.515,0.126
45,Cpd 45: 27.513,108642,280.25,MPW_Sample_3_USE_19_1,27.552,4075,21,280.25,27.513,27.483,0.069
46,Cpd 46: 27.522,84502,280.25,MPW_Sample_3_USE_19_1,27.569,4120,17,280.25,27.522,27.464,0.105
47,Cpd 47: 27.990,532798,57.06,MPW_Sample_3_USE_19_1,28.054,35744,24,57.06,27.99,27.912,0.141
48,Cpd 48: 28.268,82366,124.98,MPW_Sample_3_USE_19_1,28.29,4013,18,124.98,28.268,28.231,0.059
49,Cpd 49: 28.283,3693609,88.1,MPW_Sample_3_USE_19_1,28.401,209321,42,88.1,28.283,28.208,0.193
50,Cpd 50: 29.734,139682,97.1,MPW_Sample_3_USE_19_1,29.846,5694,13,97.1,29.734,29.656,0.191
51,Cpd 51: 29.756,239062,57.06,MPW_Sample_3_USE_19_1,29.85,11581,15,57.06,29.756,29.665,0.185
